ISIN-CODE,NSE-CODE,buy-date,buy-price,sell-date,sell-price,buy-share-count,returns-share-count,invested,cumulative-returns,n-return-times,CAGR,corporate-action-count
INE597L01014,LOVABLE   ,2020-04-15,44.15,2021-03-02,88.35,1132,1132,50000,100012.2,2,5,0
INE662L01016,TCI DEVELP,2020-04-15,225.0,2021-03-02,307.0,222,222,50000,68154.0,1,2,0
INE220J01025,FCONSUMER ,2020-04-15,6.61,2021-03-02,7.94,7564,7564,50000,60058.16,1,1,0
INE263L01013,SANGH FORG,2020-04-15,14.4,2021-03-02,26.7,3472,3472,50000,92702.4,1,5,0
INE932K01015,VMS INDUSTR ,2020-04-15,6.55,2021-03-02,8.16,7633,7633,50000,62285.28,1,1,0
INE725L01011,KARMA ENERG ,2020-04-15,12.06,2021-03-02,16.25,4145,4145,50000,67356.25,1,2,0
INE573K01017,RUSHIL DECOR,2020-04-15,88.9,2021-03-02,195.4,562,562,50000,109814.8,2,6,0
INE130L01014,ENKEI WHEEL ,2020-04-15,181.8,2021-03-02,262.5,275,275,50000,72187.5,1,3,0
INE524L01026,KRIINFRA  ,2020-04-15,1.48,2021-03-02,4.29,33783,33783,50000,144929.07,2,9,0
INE126M01010,IBULISL   ,2020-04-15,42.85,2021-03-02,165.7,1166,1166,50000,193206.19999999998,3,11,0
INE040M01013,TREE HOUSE,2020-04-15,3.92,2021-03-02,7.35,12755,12755,50000,93749.25,1,5,0
INE650L01011,BROOKS LABS ,2020-04-15,21.35,2021-03-02,59.05,2341,2341,50000,138236.05,2,8,0
INE895B01021,RUPA & CO ,2020-04-15,143.9,2021-03-02,309.15,347,347,50000,107275.04999999999,2,6,0
INE419M01019,TD POWER  ,2020-04-15,81.2,2021-03-02,157.05,615,615,50000,96585.75,1,5,0
INE901L01018,ALEM PHARMA ,2020-04-15,641.9,2021-03-02,935.05,77,77,50000,71998.84999999999,1,3,0
INE457L01011,PG ELECTRO,2020-04-15,36.6,2021-03-02,323.9,1366,1366,50000,442447.39999999997,8,19,0
INE023M01027,SETUINFRA ,2020-04-15,0.54,2021-03-02,0.78,92592,92592,50000,72221.76000000001,1,3,0
INE123M01017,RDB RASAYAN ,2020-04-15,34.5,2021-03-02,63.45,1449,1449,50000,91939.05,1,5,0
INE440L01017,TIJARIA PPL ,2020-04-15,5.28,2021-03-02,7.33,9469,9469,50000,69407.77,1,2,0
INE060J01017,FLEXITUFF ,2020-04-15,4.45,2021-03-02,24.0,11235,11235,50000,269640.0,5,15,0
INE899L01022,UJAAS     ,2020-04-15,3.52,2021-03-02,2.98,14204,14204,50000,42327.92,0,-1,0
INE152M01016,TRIVENITURB ,2020-04-15,65.95,2021-03-02,110.05,758,758,50000,83417.9,1,4,0
INE122M01019,ESSAR SHIP,2020-04-15,6.41,2021-03-02,9.42,7800,7800,50000,73476.0,1,3,0
INF397L01554,IDBIGOLD  ,2020-04-15,4499.98,2021-03-02,4200.0,11,11,50000,46200.0,0,0,0
INE390G01014,GPT INFRA ,2020-04-15,23.92,2021-03-02,42.55,2090,2090,50000,88929.5,1,4,0
INE258M01011,FERVENTSYN,2020-04-15,14.45,2021-03-02,15.2,3460,3460,50000,52592.0,1,0,0
INE482B01010,TERASOFTWARE,2020-04-15,14.19,2021-03-02,42.35,3523,3523,50000,149199.05000000002,2,9,0
INE743M01012,ORIENT REF,2020-04-15,137.2,2021-03-02,229.15,364,364,50000,83410.6,1,4,0
INE839M01018,SCHNEIDER ,2020-04-15,77.85,2021-03-02,113.85,642,642,50000,73091.7,1,3,0
INE095N01031,NBCC      ,2020-04-15,20.6,2021-03-02,52.3,2427,2427,50000,126932.09999999999,2,8,0
INE750M01017,HEXATRADEX,2020-04-15,6.98,2021-03-02,74.25,7163,7163,50000,531852.75,10,21,0
INE393F01010,MAXHEIGHTS,2020-04-15,10.05,2021-03-02,14.3,4975,4975,50000,71142.5,1,2,0
INE760L01018,TBZ LTD   ,2020-04-15,23.3,2021-03-02,75.85,2145,2145,50000,162698.25,3,10,0
INE050M01012,VSSL      ,2020-04-15,39.45,2021-03-02,169.4,1267,1267,50000,214629.80000000002,4,12,0
INE247M01014,SPECIALITY R,2020-04-15,26.5,2021-03-02,45.35,1886,1886,50000,85530.1,1,4,0
INE142K01011,LYPSA GEMS,2020-04-15,3.31,2021-03-02,5.21,15105,15105,50000,78697.05,1,3,0
INE834M01019,RTNINFRA  ,2020-04-15,1.71,2021-03-02,6.6,29239,29239,50000,192977.4,3,11,0
INE391J01016,JTL INFRA ,2020-04-15,92.0,2021-03-02,304.45,543,543,50000,165316.35,3,10,0
INE436N01029,AMTL      ,2020-04-15,6.96,2021-03-02,9.28,7183,7183,50000,66658.23999999999,1,2,0
INE553C01016,NECC LTD  ,2020-04-15,4.8,2021-03-02,9.92,10416,10416,50000,103326.72,2,6,0
INE299N01013,SAREL     ,2020-04-15,10.1,2021-03-02,38.45,4950,4950,50000,190327.5,3,11,0
INE524N01014,JUPITER INFO,2020-04-15,22.2,2021-03-02,23.9,2252,2252,50000,53822.799999999996,1,0,0
INE741L01018,DUCON     ,2020-04-15,2.95,2021-03-02,6.42,16949,16949,50000,108812.58,2,6,0
INE195N01013,PROZONINTU,2020-04-15,10.52,2021-03-02,20.65,4752,4752,50000,98128.79999999999,1,5,0
INE175N01023,SUPREMEX  ,2020-04-15,1.17,2021-03-02,7.06,42735,42735,50000,301709.1,6,16,0
INE840M01016,ZUARI AGRO,2020-04-15,88.5,2021-03-02,104.9,564,564,50000,59163.600000000006,1,1,0
INE503B01013,STEEL EXCH,2020-04-15,13.1,2021-03-02,53.0,3816,3816,50000,202248.0,4,12,0
INE675C01017,CIGNITI TECH,2020-04-15,219.35,2021-03-02,346.05,227,227,50000,78553.35,1,3,0
INE785M01013,PC JEWELLER ,2020-04-15,12.03,2021-03-02,29.8,4156,4156,50000,123848.8,2,7,0
INE121J01017,BH INFRATEL ,2020-04-15,173.8,2021-03-02,257.8,287,287,50000,73988.6,1,3,0
INE665J01013,VMART     ,2020-04-15,1634.65,2021-03-02,2669.0,30,30,50000,80070.0,1,4,0
INE160O01031,MUKTA     ,2020-04-15,3.07,2021-03-02,2.9,16286,16286,50000,47229.4,0,0,0
INE159O01033,MYSTICELE ,2020-04-15,2.6,2021-03-02,3.88,19230,19230,50000,74612.4,1,3,0
INF200K01VT2,SBISENSEX ,2020-04-15,325.05,2021-03-02,536.67,153,153,50000,82110.51,1,4,0
INE099F01013,SREELEATHER ,2020-04-15,125.0,2021-03-02,145.0,400,400,50000,58000.0,1,1,0
INE597I01010,SHARDA MOTOR,2020-04-15,710.5,2021-03-02,2181.8,70,70,50000,152726.0,3,9,0
INE160L01011,BINNY MILLS ,2020-04-15,39.0,2021-03-02,72.9,1282,1282,50000,93457.8,1,5,0
INE159L01013,SV GLOBAL ,2020-04-15,32.7,2021-03-02,29.7,1529,1529,50000,45411.299999999996,0,0,0
INE599M01018,JUSTDIAL  ,2020-04-15,316.0,2021-03-02,966.75,158,158,50000,152746.5,3,9,0
INE876N01018,ORIENT CEM,2020-04-15,48.2,2021-03-02,96.05,1037,1037,50000,99603.84999999999,1,5,0
INE647O01011,ABFRL     ,2020-04-15,145.5,2021-03-02,206.1,343,343,50000,70692.3,1,2,0
INE647N01021,KUSHAL    ,2020-04-15,2.08,2021-03-02,6.86,24038,24038,50000,164900.68000000002,3,10,0
INE906O01011,TIGER LOGS,2020-04-15,38.45,2021-03-02,39.55,1300,1300,50000,51414.99999999999,1,0,0
INE690O01011,JKAGRI GEN,2020-04-15,388.1,2021-03-02,659.35,128,128,50000,84396.8,1,4,0
INE452O01016,FUTLIF FAS,2020-04-15,111.1,2021-03-02,78.05,450,450,50000,35122.5,0,-2,0
INE428B01013,PVVINFRA  ,2020-04-15,2.89,2021-03-02,7.78,17301,17301,50000,134601.78,2,8,0
INE138O01029,INDRENEW  ,2020-04-15,6.2,2021-03-02,9.6,8064,8064,50000,77414.4,1,3,0
INE256F01019,INTEGRA TELE,2020-04-15,36.1,2021-03-02,29.65,1385,1385,50000,41065.25,0,-1,0
INF247L01023,M100      ,2020-04-15,13.99,2021-03-02,25.3,3573,3573,50000,90396.90000000001,1,5,0
INE536P01021,CAPTAIN POLY,2020-04-15,25.25,2021-03-02,42.55,1980,1980,50000,84249.0,1,4,0
INF109K012R6,ICICINIFTY,2020-04-15,94.96,2021-03-02,158.61,526,526,50000,83428.86,1,4,0
INF109KA1962,ICICINF100,2020-04-15,110.5,2021-03-02,161.72,452,452,50000,73097.44,1,3,0
INE140B01014,RCI IND   ,2020-04-15,5.42,2021-03-02,8.31,9225,9225,50000,76659.75,1,3,0
INE442P01014,SUYOG TELE,2020-04-15,269.2,2021-03-02,426.35,185,185,50000,78874.75,1,3,0
INE448G01010,NATH BIOGEN ,2020-04-15,208.55,2021-03-02,296.95,239,239,50000,70971.05,1,2,0
INF204K014N5,NETFNIF100,2020-04-15,105.0,2021-03-02,157.0,476,476,50000,74732.0,1,3,0
INE324N01027,VIAANINDUS,2020-04-15,1.63,2021-03-02,0.73,30674,30674,50000,22392.02,0,-6,0
INE051G01012,DENIS CHEM,2020-04-15,35.25,2021-03-02,39.15,1418,1418,50000,55514.7,1,0,0
INF174K014P6,KOTAKNIFTY,2020-04-15,93.23,2021-03-02,156.04,536,536,50000,83637.44,1,4,0
INE905P01028,BCP LTD   ,2020-04-15,11.63,2021-03-02,4.93,4299,4299,50000,21194.07,0,-6,0
INE977M01024,PHOENIX TN,2020-04-15,8.7,2021-03-02,11.99,5747,5747,50000,68906.53,1,2,0
INE732P01018,OBI LTD   ,2020-04-15,6.3,2021-03-02,7.0,7936,7936,50000,55552.0,1,0,0
INF457M01133,CPSE ETF  ,2020-04-15,16.94,2021-03-02,24.24,2951,2951,50000,71532.23999999999,1,3,0
INE493N01012,HARIA APL ,2020-04-15,0.59,2021-03-02,1.1,84745,84745,50000,93219.50000000001,1,5,0
INE574G01013,JOONKTOLLEE ,2020-04-15,75.25,2021-03-02,114.1,664,664,50000,75762.4,1,3,0
INE066O01014,WONDERLA  ,2020-04-15,132.75,2021-03-02,208.3,376,376,50000,78320.8,1,3,0
INE452L01012,ADHUNIKIND,2020-04-15,14.8,2021-03-02,21.0,3378,3378,50000,70938.0,1,2,0
INE318N01011,MAESTROS ELE,2020-04-15,60.05,2021-03-02,73.2,832,832,50000,60902.4,1,1,0
INE855P01033,QUASAR    ,2020-04-15,4.05,2021-03-02,7.8,12345,12345,50000,96291.0,1,5,0
INE849M01017,TARINI    ,2020-04-15,3.55,2021-03-02,16.0,14084,14084,50000,225344.0,4,13,0
INE969E01010,CROWNTOURS,2020-04-15,17.6,2021-03-02,18.35,2840,2840,50000,52114.00000000001,1,0,0
INE706P01038,SAIBABA   ,2020-04-15,2.11,2021-03-02,1.94,23696,23696,50000,45970.24,0,0,0
INE439E01022,SKIPPER   ,2020-04-15,28.75,2021-03-02,62.65,1739,1739,50000,108948.34999999999,2,6,0
INE718P01017,JAMESWARREN ,2020-04-15,74.5,2021-03-02,130.3,671,671,50000,87431.3,1,4,0
INE919P01029,APOLLOTRI ,2020-04-15,272.3,2021-03-02,1034.2,183,183,50000,189258.6,3,11,0
INE635Q01029,GULFOIL LUB ,2020-04-15,593.6,2021-03-02,759.95,84,84,50000,63835.8,1,2,0
INE755Q01025,VISHAL    ,2020-04-15,205.0,2021-03-02,65.3,243,243,50000,15867.9,0,-9,0
INE406F01010,VRL       ,2020-04-15,28.6,2021-03-02,74.95,1748,1748,50000,131012.6,2,8,0
INE734N01019,SNOWMAN   ,2020-04-15,30.95,2021-03-02,52.65,1615,1615,50000,85029.75,1,4,0
INE221J01015,SHARDACROP,2020-04-15,151.1,2021-03-02,331.4,330,330,50000,109361.99999999999,2,6,0
INF204KA1UN7,NETFSENSEX,2020-04-15,369.0,2021-03-02,543.42,135,135,50000,73361.7,1,3,0
INE010R01015,ULTRACAB  ,2020-04-15,51.0,2021-03-02,128.35,980,980,50000,125783.0,2,7,0
INE011R01013,ATISHAY   ,2020-04-15,25.9,2021-03-02,31.7,1930,1930,50000,61181.0,1,1,0
INE260R01016,DHABRIYA  ,2020-04-15,28.1,2021-03-02,54.5,1779,1779,50000,96955.5,1,5,0
INE111Q01013,PDSMFL    ,2020-04-15,266.0,2021-03-02,652.65,187,187,50000,122045.55,2,7,0
INE909P01012,STARLIT   ,2020-04-15,13.0,2021-03-02,21.5,3846,3846,50000,82689.0,1,4,0
INE016Q01014,CEINSYSTECH ,2020-04-15,86.0,2021-03-02,144.7,581,581,50000,84070.7,1,4,0
INE473L01018,CIL       ,2020-04-15,2.89,2021-03-02,4.1,17301,17301,50000,70934.09999999999,1,2,0
INE185C01017,SAPPL     ,2020-04-15,189.45,2021-03-02,239.65,263,263,50000,63027.950000000004,1,1,0
INE322R01014,AANCHALISP,2020-04-15,4.18,2021-03-02,6.94,11961,11961,50000,83009.34000000001,1,4,0
INE306R01017,INTELLECT ,2020-04-15,76.8,2021-03-02,436.9,651,651,50000,284421.89999999997,5,15,0
INE950M01013,MONTECARLO,2020-04-15,151.85,2021-03-02,234.8,329,329,50000,77249.2,1,3,0
INE237B01018,JSTL      ,2020-04-15,19.4,2021-03-02,69.25,2577,2577,50000,178457.25,3,11,0
INE227F01010,MKEXIM    ,2020-04-15,16.85,2021-03-02,31.4,2967,2967,50000,93163.8,1,5,0
INE613C01018,MCLOUD    ,2020-04-15,29.2,2021-03-02,68.4,1712,1712,50000,117100.8,2,7,0
INE081G01019,KANCHI    ,2020-04-15,205.0,2021-03-02,790.95,243,243,50000,192200.85,3,11,0
INE341R01014,DHUN TEAIND ,2020-04-15,144.0,2021-03-02,282.0,347,347,50000,97854.0,1,5,0
INE029B01019,COSYN     ,2020-04-15,17.73,2021-03-02,20.8,2820,2820,50000,58656.0,1,1,0
INE689O01013,MERCANTILE,2020-04-15,3.52,2021-03-02,13.59,14204,14204,50000,193032.36,3,11,0
INE949P01018,GENUSPAPER,2020-04-15,3.96,2021-03-02,7.73,12626,12626,50000,97598.98000000001,1,5,0
INE842C01021,MINDACORP ,2020-04-15,63.25,2021-03-02,108.25,790,790,50000,85517.5,1,4,0
INE858L01010,CONCORD   ,2020-04-15,16.13,2021-03-02,26.0,3099,3099,50000,80574.0,1,4,0
INE544R01013,GRNLAM IND,2020-04-15,527.0,2021-03-02,948.0,94,94,50000,89112.0,1,4,0
INE717E01013,TALBROSENG,2020-04-15,77.0,2021-03-02,164.0,649,649,50000,106436.0,2,6,0
INE596F01018,PTCIL     ,2020-04-15,301.15,2021-03-02,1205.2,166,166,50000,200063.2,4,12,0
INE003Q01012,GBLIL     ,2020-04-15,0.2,2021-03-02,0.9,250000,250000,50000,225000.0,4,13,0
INE213D01015,BEEKAY    ,2020-04-15,172.55,2021-03-02,301.3,289,289,50000,87075.7,1,4,0
INF200KA1572,SETFBSE100,2020-04-15,107.47,2021-03-02,156.27,465,465,50000,72665.55,1,3,0
INE184Q01010,FRASER    ,2020-04-15,2.24,2021-03-02,4.67,22321,22321,50000,104239.06999999999,2,6,0
INE976R01017,AGIIL     ,2020-04-15,58.75,2021-03-02,56.7,851,851,50000,48251.700000000004,0,0,0
INE831Q01016,BKMINDST  ,2020-04-15,0.44,2021-03-02,1.08,113636,113636,50000,122726.88,2,7,0
INE824Q01011,MANAKSTELTD ,2020-04-15,7.12,2021-03-02,21.7,7022,7022,50000,152377.4,3,9,0
INE859Q01017,MNKALCOLTD,2020-04-15,4.05,2021-03-02,8.59,12345,12345,50000,106043.55,2,6,0
INE172N01012,ADLABS    ,2020-04-15,3.88,2021-03-02,7.36,12886,12886,50000,94840.96,1,5,0
INE066P01011,INOXWIND  ,2020-04-15,22.55,2021-03-02,71.0,2217,2217,50000,157407.0,3,10,0
INE366I01010,VRLLOG    ,2020-04-15,176.2,2021-03-02,258.35,283,283,50000,73113.05,1,3,0
INE104F01011,BODHTREE  ,2020-04-15,32.0,2021-03-02,30.5,1562,1562,50000,47641.0,0,0,0
INE776I01010,MEP       ,2020-04-15,11.47,2021-03-02,17.15,4359,4359,50000,74756.84999999999,1,3,0
INE761D01021,VEGETABLE ,2020-04-15,2.85,2021-03-02,3.32,17543,17543,50000,58242.759999999995,1,1,0
INE945O01019,PANTH     ,2020-04-15,51.6,2021-03-02,12.83,968,968,50000,12419.44,0,-10,0
INE788J01021,SHIVALIK  ,2020-04-15,278.05,2021-03-02,816.0,179,179,50000,146064.0,2,9,0
INE195J01029,PNCINFRA  ,2020-04-15,120.85,2021-03-02,264.15,413,413,50000,109093.95,2,6,0
INE784R01015,ARFIN     ,2020-04-15,33.85,2021-03-02,58.8,1477,1477,50000,86847.59999999999,1,4,0
INE230I01018,HAWAENG   ,2020-04-15,16.95,2021-03-02,29.7,2949,2949,50000,87585.3,1,4,0
INE035S01010,POEL      ,2020-04-15,20.25,2021-03-02,38.3,2469,2469,50000,94562.7,1,5,0
INE829P01020,AEL       ,2020-04-15,11.84,2021-03-02,14.0,4222,4222,50000,59108.0,1,1,0
INE553P01018,DEVHARI   ,2020-04-15,4.8,2021-03-02,0.81,10416,10416,50000,8436.960000000001,0,-13,0
INE170E01023,SATIA     ,2020-04-15,78.5,2021-03-02,87.95,636,636,50000,55936.200000000004,1,0,0
INE150D01019,MUL       ,2020-04-15,38.0,2021-03-02,13.51,1315,1315,50000,17765.65,0,-8,0
INE540S01019,MISHKA    ,2020-04-15,31.5,2021-03-02,25.1,1587,1587,50000,39833.700000000004,0,-1,0
INE885H01011,SPORTKING ,2020-04-15,161.5,2021-03-02,799.0,309,309,50000,246891.0,4,14,0
INE023S01016,JIYAECO   ,2020-04-15,6.83,2021-03-02,6.35,7320,7320,50000,46482.0,0,0,0
INE480S01026,GGPL      ,2020-04-15,44.95,2021-03-02,32.85,1112,1112,50000,36529.200000000004,0,-2,0
INE196R01012,MRSS      ,2020-04-15,6.36,2021-03-02,7.65,7861,7861,50000,60136.65,1,1,0
INE545R01010,GPL       ,2020-04-15,285.0,2021-03-02,290.0,175,175,50000,50750.0,1,0,0
INE875R01011,BALKRISHNA,2020-04-15,10.0,2021-03-02,19.35,5000,5000,50000,96750.0,1,5,0
INE931S01010,ADANITRANS,2020-04-15,204.25,2021-03-02,782.65,244,244,50000,190966.6,3,11,0
INE398R01022,SYNGENE   ,2020-04-15,279.05,2021-03-02,552.65,179,179,50000,98924.34999999999,1,5,0
INE587G01015,KAYA      ,2020-04-15,152.45,2021-03-02,308.75,327,327,50000,100961.25,2,6,0
INE898S01029,MJCO      ,2020-04-15,271.95,2021-03-02,116.9,183,183,50000,21392.7,0,-6,0
INE034S01021,ARVSMART  ,2020-04-15,65.65,2021-03-02,100.2,761,761,50000,76252.2,1,3,0
INE211R01019,POWERMECH ,2020-04-15,335.65,2021-03-02,540.0,148,148,50000,79920.0,1,3,0
INE230R01027,RAMASTEEL ,2020-04-15,25.35,2021-03-02,74.0,1972,1972,50000,145928.0,2,9,0
INF789FB1X58,UTISENSETF,2020-04-15,375.0,2021-03-02,532.0,133,133,50000,70756.0,1,2,0
INF789FB1X41,UTINIFTETF,2020-04-15,1001.95,2021-03-02,1590.0,49,49,50000,77910.0,1,3,0
INE918N01018,VETO      ,2020-04-15,32.0,2021-03-02,146.0,1562,1562,50000,228052.0,4,13,0
INE278M01019,NAVKARCORP,2020-04-15,19.4,2021-03-02,41.1,2577,2577,50000,105914.7,2,6,0
INE712K01011,SHREEPUSHK,2020-04-15,79.2,2021-03-02,138.95,631,631,50000,87677.45,1,4,0
INE844O01030,GUJGAS    ,2020-04-15,248.25,2021-03-02,532.25,201,201,50000,106982.25,2,6,0
INE764L01010,SADBHIN   ,2020-04-15,11.43,2021-03-02,23.3,4374,4374,50000,101914.2,2,6,0
INE302M01033,PRABHAT   ,2020-04-15,60.9,2021-03-02,81.05,821,821,50000,66542.05,1,2,0
INE724G01014,SALAUTO   ,2020-04-15,95.0,2021-03-02,169.5,526,526,50000,89157.0,1,4,0
INE583R01011,PRITIKAUTO,2020-04-15,59.95,2021-03-02,93.3,834,834,50000,77812.2,1,3,0
INE094T01015,SKC       ,2020-04-15,9.69,2021-03-02,5.6,5159,5159,50000,28890.399999999998,0,-4,0
INE344T01014,BELLACASA ,2020-04-15,94.9,2021-03-02,142.8,526,526,50000,75112.8,1,3,0
INE389C01015,MALLCOM   ,2020-04-15,181.15,2021-03-02,321.2,276,276,50000,88651.2,1,4,0
INE854S01022,GENCON    ,2020-04-15,54.35,2021-03-02,57.6,919,919,50000,52934.4,1,0,0
INE873S01022,WELCON    ,2020-04-15,8.29,2021-03-02,5.12,6031,6031,50000,30878.72,0,-3,0
INE030T01019,TEJNAKSH  ,2020-04-15,40.1,2021-03-02,64.6,1246,1246,50000,80491.59999999999,1,4,0
INE646L01027,INDIGO    ,2020-04-15,1010.2,2021-03-02,1691.9,49,49,50000,82903.1,1,4,0
INE500L01026,SHK       ,2020-04-15,76.75,2021-03-02,119.75,651,651,50000,77957.25,1,3,0
INE910R01016,GTV       ,2020-04-15,25.3,2021-03-02,27.0,1976,1976,50000,53352.0,1,0,0
INF767K01OS7,LICNETFN50,2020-04-15,97.0,2021-03-02,157.33,515,515,50000,81024.95000000001,1,4,0
INF767K01OT5,LICNETFSEN,2020-04-15,386.0,2021-03-02,532.1,129,129,50000,68640.90000000001,1,2,0
INE641R01017,GMLM      ,2020-04-15,202.0,2021-03-02,294.5,247,247,50000,72741.5,1,3,0
INE551B01012,UDAYJEW   ,2020-04-15,87.9,2021-03-02,107.35,568,568,50000,60974.799999999996,1,1,0
INE540L01014,ALKEM     ,2020-04-15,2683.85,2021-03-02,2910.15,18,18,50000,52382.700000000004,1,0,0
INE600L01024,LALPATHLAB,2020-04-15,1498.75,2021-03-02,2332.1,33,33,50000,76959.3,1,3,0
INE452S01025,SCTL      ,2020-04-15,1.6,2021-03-02,0.72,31250,31250,50000,22500.0,0,-6,0
INE430R01015,AAYUSH    ,2020-04-15,14.65,2021-03-02,31.55,3412,3412,50000,107648.6,2,6,0
INE150G01020,LUXIND    ,2020-04-15,910.05,2021-03-02,1764.0,54,54,50000,95256.0,1,5,0
INE281P01016,ABHIINFRA ,2020-04-15,2.95,2021-03-02,2.62,16949,16949,50000,44406.380000000005,0,0,0
INE410P01011,NH        ,2020-04-15,279.95,2021-03-02,430.2,178,178,50000,76575.59999999999,1,3,0
INE094S01041,MISHTANN  ,2020-04-15,6.12,2021-03-02,5.96,8169,8169,50000,48687.24,0,0,0
INE455T01018,JSLHISAR  ,2020-04-15,48.1,2021-03-02,122.35,1039,1039,50000,127121.65,2,8,0
INE484I01029,PRECAM    ,2020-04-15,31.4,2021-03-02,43.35,1592,1592,50000,69013.2,1,2,0
INE985S01024,TEAMLEASE ,2020-04-15,1644.3,2021-03-02,3590.25,30,30,50000,107707.5,2,6,0
INE052T01013,BESTAGRO  ,2020-04-15,194.8,2021-03-02,419.7,256,256,50000,107443.2,2,6,0
INE792P01012,RCL       ,2020-04-15,39.95,2021-03-02,8.4,1251,1251,50000,10508.4,0,-12,0
INE306L01010,QUICKHEAL ,2020-04-15,91.45,2021-03-02,156.85,546,546,50000,85640.09999999999,1,4,0
INE127T01013,KPEL      ,2020-04-15,92.4,2021-03-02,58.5,541,541,50000,31648.5,0,-3,0
INE314T01025,GOKULAGRO ,2020-04-15,11.61,2021-03-02,22.2,4306,4306,50000,95593.2,1,5,0
INE194R01017,FREDUN    ,2020-04-15,173.05,2021-03-02,584.0,288,288,50000,168192.0,3,10,0
INE748T01016,SIMBHALS  ,2020-04-15,5.19,2021-03-02,6.85,9633,9633,50000,65986.05,1,2,0
INE865T01018,PDMJEPAPER,2020-04-15,13.1,2021-03-02,27.15,3816,3816,50000,103604.4,2,6,0
INE075I01017,HCG       ,2020-04-15,69.15,2021-03-02,169.4,723,723,50000,122476.2,2,7,0
INE316L01019,BHARATWIRE,2020-04-15,12.61,2021-03-02,42.55,3965,3965,50000,168710.75,3,10,0
INE483S01020,INFIBEAM  ,2020-04-15,35.25,2021-03-02,99.8,1418,1418,50000,141516.4,2,9,0
INE204S01012,RADHEY    ,2020-04-15,21.95,2021-03-02,33.9,2277,2277,50000,77190.3,1,3,0
INE359U01010,LANCER    ,2020-04-15,30.9,2021-03-02,77.85,1618,1618,50000,125961.29999999999,2,8,0
INE429F01012,SKIL      ,2020-04-15,3.74,2021-03-02,3.3,13368,13368,50000,44114.399999999994,0,-1,0
INE594H01019,THYROCARE ,2020-04-15,522.7,2021-03-02,910.5,95,95,50000,86497.5,1,4,0
INE411U01019,BAJAJHCARE,2020-04-15,248.0,2021-03-02,488.35,201,201,50000,98158.35,1,5,0
INE299U01018,CROMPTON  ,2020-04-15,218.75,2021-03-02,387.65,228,228,50000,88384.2,1,4,0
INE883N01014,PARAGMILK ,2020-04-15,97.1,2021-03-02,109.95,514,514,50000,56514.3,1,1,0
INE454M01024,NAGARFERT ,2020-04-15,4.29,2021-03-02,6.06,11655,11655,50000,70629.29999999999,1,2,0
INE571U01010,YASHCHEM  ,2020-04-15,67.55,2021-03-02,40.05,740,740,50000,29636.999999999996,0,-4,0
INF109KB1WY5,ICICINV20 ,2020-04-15,49.69,2021-03-02,76.29,1006,1006,50000,76747.74,1,3,0
INE524T01011,TAALENT   ,2020-04-15,124.0,2021-03-02,379.55,403,403,50000,152958.65,3,9,0
INE002S01010,MGL       ,2020-04-15,941.5,2021-03-02,1184.75,53,53,50000,62791.75,1,1,0
INE819S01017,ZEAL      ,2020-04-15,78.6,2021-03-02,66.7,636,636,50000,42421.200000000004,0,-1,0
INE615P01015,QUESS     ,2020-04-15,205.65,2021-03-02,738.5,243,243,50000,179455.5,3,11,0
INE731U01010,DIGJAMLTD ,2020-04-15,0.91,2021-03-02,4.87,54945,54945,50000,267582.15,5,15,0
INF109KB1XT3,ICICIMCAP ,2020-04-15,50.03,2021-03-02,88.45,999,999,50000,88361.55,1,4,0
INE799B01017,HUIL      ,2020-04-15,489.3,2021-03-02,2643.3,102,102,50000,269616.60000000003,5,15,0
INE073V01015,COMSYN    ,2020-04-15,47.0,2021-03-02,99.8,1063,1063,50000,106087.4,2,6,0
INE700F01016,CFEL      ,2020-04-15,62.7,2021-03-02,36.75,797,797,50000,29289.75,0,-4,0
INE093R01011,LLOYDSTEEL,2020-04-15,0.44,2021-03-02,1.13,113636,113636,50000,128408.68,2,8,0
INE214T01019,LTI       ,2020-04-15,1468.75,2021-03-02,3833.65,34,34,50000,130344.1,2,8,0
INE595R01015,EASTWEST  ,2020-04-15,50.05,2021-03-02,71.3,999,999,50000,71228.7,1,2,0
INE837H01020,ADVENZYMES,2020-04-15,141.05,2021-03-02,353.9,354,354,50000,125280.59999999999,2,7,0
INE171P01019,PTIL      ,2020-04-15,325.4,2021-03-02,342.9,153,153,50000,52463.7,1,0,0
INE917M01012,DBL       ,2020-04-15,259.8,2021-03-02,673.2,192,192,50000,129254.40000000001,2,8,0
INE212I01016,SPAL      ,2020-04-15,73.35,2021-03-02,178.65,681,681,50000,121660.65000000001,2,7,0
INE752P01024,FRETAIL   ,2020-04-15,73.5,2021-03-02,69.15,680,680,50000,47022.00000000001,0,0,0
INE153T01027,BLS       ,2020-04-15,32.75,2021-03-02,103.15,1526,1526,50000,157406.9,3,10,0
INE317V01016,MITSU     ,2020-04-15,61.0,2021-03-02,110.35,819,819,50000,90376.65,1,5,0
INE715T01015,NARAYANI  ,2020-04-15,31.65,2021-03-02,20.9,1579,1579,50000,33001.1,0,-3,0
INE010V01017,LTTS      ,2020-04-15,1213.05,2021-03-02,2735.05,41,41,50000,112137.05,2,6,0
INE934S01014,GNA       ,2020-04-15,148.0,2021-03-02,389.85,337,337,50000,131379.45,2,8,0
INE818R01011,IISL      ,2020-04-15,7.23,2021-03-02,5.18,6915,6915,50000,35819.7,0,-2,0
